"reportDate","gameDate","gameTime","gameMatchup","teamName","playerName","playerStatus","playerReason"
"2021-11-04","2021-11-05","07:00 (ET)","BKN@DET","Detroit Pistons",NA,NA,NA
"2021-11-04","2021-11-05","07:00 (ET)","MEM@WAS","Memphis Grizzlies","Brooks, Dillon","Out","Injury/Illness - Left Hand; Fracture Recovery"
"2021-11-04","2021-11-05","07:00 (ET)","MEM@WAS","Washington Wizards","Bertans, Davis","Out","Injury/Illness - Left Ankle; Left ankle sprain"
"2021-11-04","2021-11-05","07:00 (ET)","MEM@WAS","Washington Wizards","Bryant, Thomas","Out","Injury/Illness - Left Knee; Left ACL injury recovery"
"2021-11-04","2021-11-05","07:00 (ET)","MEM@WAS","Washington Wizards","Gill, Anthony","Out","Injury/Illness - Right Calf; Right calf strain"
"2021-11-04","2021-11-05","07:00 (ET)","MEM@WAS","Washington Wizards","Hachimura, Rui","Out","Not With Team"
"2021-11-04","2021-11-05","07:00 (ET)","MEM@WAS","Washington Wizards","Winston, Cassius","Out","Injury/Illness - Left Hamstring; Left Hamstring strain"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","Orlando Magic","Carter-Williams, Michael","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","Orlando Magic","Fultz, Markelle","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","Orlando Magic","Harris, Gary","Questionable","Injury/Illness - Left Ankle; Sprain"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","Orlando Magic","Isaac, Jonathan","Out","Injury/Illness - Left Knee; Injury recovery"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","Orlando Magic","Moore, E'Twaun","Out","Injury/Illness - Left Knee; Sprain"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","San Antonio Spurs","Cacok, Devontae","Out","G League - Two-Way"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","San Antonio Spurs","Collins, Zach","Out","Injury/Illness - Left Ankle; Stress Fracture"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","San Antonio Spurs","Poeltl, Jakob","Out","Health and Safety Protocols"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","San Antonio Spurs","Primo, Joshua","Out","G League - On Assignment"
"2021-11-04","2021-11-05","07:00 (ET)","SAS@ORL","San Antonio Spurs","Wieskamp, Joe","Out","G League - Two-Way"
"2021-11-04","2021-11-05","07:30 (ET)","CLE@TOR","Cleveland Cavaliers","Love, Kevin","Out","Health and Safety Protocols"
"2021-11-04","2021-11-05","07:30 (ET)","CLE@TOR","Cleveland Cavaliers","Markkanen, Lauri","Out","Health and Safety Protocols"
"2021-11-04","2021-11-05","07:30 (ET)","CLE@TOR","Cleveland Cavaliers","Nembhard Jr., RJ","Out","G League - Two-Way"
"2021-11-04","2021-11-05","07:30 (ET)","CLE@TOR","Cleveland Cavaliers","Okoro, Isaac","Out","Injury/Illness - Left Hamstring; Strain"
"2021-11-04","2021-11-05","07:30 (ET)","CLE@TOR","Toronto Raptors","Siakam, Pascal","Out","Injury/Illness - Left Shoulder; Injury recovery"
"2021-11-04","2021-11-05","07:30 (ET)","CLE@TOR","Toronto Raptors","Watanabe, Yuta","Out","Injury/Illness - Left Calf; Strain"
"2021-11-04","2021-11-05","07:30 (ET)","NYK@MIL","Milwaukee Bucks","DiVincenzo, Donte","Out","Injury/Illness - Left Ankle; Injury recovery"
"2021-11-04","2021-11-05","07:30 (ET)","NYK@MIL","Milwaukee Bucks","Holiday, Jrue","Probable","Injury/Illness - Left Ankle; Sprain"
"2021-11-04","2021-11-05","07:30 (ET)","NYK@MIL","Milwaukee Bucks","Lopez, Brook","Out","Injury/Illness - Back; Soreness"
"2021-11-04","2021-11-05","07:30 (ET)","NYK@MIL","Milwaukee Bucks","Middleton, Khris","Out","Health and Safety Protocols"
"2021-11-04","2021-11-05","07:30 (ET)","NYK@MIL","New York Knicks",NA,NA,NA
"2021-11-04","2021-11-05","08:00 (ET)","LAC@MIN","LA Clippers","Ibaka, Serge","Out","Injury/Illness - Low Back; Injury Recovery"
"2021-11-04","2021-11-05","08:00 (ET)","LAC@MIN","LA Clippers","Johnson, Keon","Out","G League - On Assignment"
"2021-11-04","2021-11-05","08:00 (ET)","LAC@MIN","LA Clippers","Leonard, Kawhi","Out","Injury/Illness - Right Knee; ACL - injury recovery"
"2021-11-04","2021-11-05","08:00 (ET)","LAC@MIN","LA Clippers","Morris Sr., Marcus","Out","Injury/Illness - Left Knee; Injury Maintenance"
"2021-11-04","2021-11-05","08:00 (ET)","LAC@MIN","LA Clippers","Preston, Jason","Out","Injury/Illness - Right Foot; Injury Recovery"
"2021-11-04","2021-11-05","08:00 (ET)","LAC@MIN","Minnesota Timberwolves","Russell, D'Angelo","Out","Injury/Illness - Right Ankle; Sprain"
"2021-11-04","2021-11-05","08:00 (ET)","LAC@MIN","Minnesota Timberwolves","Wright IV, McKinley","Out","G League - Two-Way"
"2021-11-04","2021-11-05","08:00 (ET)","CHA@SAC","Charlotte Hornets",NA,NA,NA
"2021-11-04","2021-11-05","08:00 (ET)","CHA@SAC","Sacramento Kings",NA,NA,NA
"2021-11-04","2021-11-05","08:00 (ET)","IND@POR","Indiana Pacers",NA,NA,NA
"2021-11-04","2021-11-05","08:00 (ET)","IND@POR","Portland Trail Blazers",NA,NA,NA
"2021-11-04","2021-11-05","08:00 (ET)","NOP@GSW","Golden State Warriors",NA,NA,NA
"2021-11-04","2021-11-05","08:00 (ET)","NOP@GSW","New Orleans Pelicans",NA,NA,NA
